Oropetium_20150105_14354A	73afb6878985b290121f286d7d7d147f	644	Pfam	PF03081	Exo70 exocyst complex subunit	253	607	3.0E-80	T	07-08-2017	IPR004140	Exocyst complex component Exo70
Oropetium_20150105_14354A	73afb6878985b290121f286d7d7d147f	644	SUPERFAMILY	SSF74788		57	111	1.73E-117	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Oropetium_20150105_14354A	73afb6878985b290121f286d7d7d147f	644	SUPERFAMILY	SSF74788		139	610	1.73E-117	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi2g59057.1.p	a74915060439de63425e87f7e2a97656	669	Coils	Coil		151	171	-	T	07-08-2017
Bradi2g59057.1.p	a74915060439de63425e87f7e2a97656	669	SUPERFAMILY	SSF74788		147	182	4.81E-146	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi2g59057.1.p	a74915060439de63425e87f7e2a97656	669	SUPERFAMILY	SSF74788		229	663	4.81E-146	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi2g59057.1.p	a74915060439de63425e87f7e2a97656	669	Pfam	PF03081	Exo70 exocyst complex subunit	303	659	7.2E-123	T	07-08-2017	IPR004140	Exocyst complex component Exo70
Bradi3g43960.2.p	a60ff0eb5f49aeb38b7f5f1266de2fbf	676	Pfam	PF03081	Exo70 exocyst complex subunit	282	660	3.5E-122	T	07-08-2017	IPR004140	Exocyst complex component Exo70
Bradi3g43960.2.p	a60ff0eb5f49aeb38b7f5f1266de2fbf	676	SUPERFAMILY	SSF74788		209	663	1.1E-149	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi3g43960.2.p	a60ff0eb5f49aeb38b7f5f1266de2fbf	676	SUPERFAMILY	SSF74788		81	164	1.1E-149	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Sobic.010G271700.1.p	e032d4825b73339a123457a80ab5f21c	529	SUPERFAMILY	SSF74788		294	517	1.26E-22	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Sobic.010G271700.1.p	e032d4825b73339a123457a80ab5f21c	529	Pfam	PF03081	Exo70 exocyst complex subunit	246	515	3.9E-22	T	07-08-2017	IPR004140	Exocyst complex component Exo70
LOC_Os08g13570.1	0c38cf95e41cffca8efdff440469b677	526	Pfam	PF03081	Exo70 exocyst complex subunit	156	522	3.9E-62	T	07-08-2017	IPR004140	Exocyst complex component Exo70
LOC_Os08g13570.1	0c38cf95e41cffca8efdff440469b677	526	SUPERFAMILY	SSF74788		63	525	1.1E-73	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
LOC_Os07g10960.1	f5fba86ff062c127abfcec2712b609e4	588	Pfam	PF03081	Exo70 exocyst complex subunit	313	575	1.3E-47	T	07-08-2017	IPR004140	Exocyst complex component Exo70
LOC_Os07g10960.1	f5fba86ff062c127abfcec2712b609e4	588	Coils	Coil		417	437	-	T	07-08-2017
LOC_Os07g10960.1	f5fba86ff062c127abfcec2712b609e4	588	SUPERFAMILY	SSF74788		230	576	9.42E-59	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
LOC_Os05g30660.1	66fb09af35e59f1d91e04eddc51696a0	559	Pfam	PF03081	Exo70 exocyst complex subunit	154	554	9.2E-80	T	07-08-2017	IPR004140	Exocyst complex component Exo70
LOC_Os05g30660.1	66fb09af35e59f1d91e04eddc51696a0	559	SUPERFAMILY	SSF74788		93	184	4.55E-44	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
LOC_Os05g30660.1	66fb09af35e59f1d91e04eddc51696a0	559	SUPERFAMILY	SSF74788		230	558	4.55E-44	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
GRMZM2G046590_P01	636875d32b51f32eebe80c1f59d24146	446	SUPERFAMILY	SSF74788		70	158	2.77E-65	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
GRMZM2G046590_P01	636875d32b51f32eebe80c1f59d24146	446	SUPERFAMILY	SSF74788		189	349	2.77E-65	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
GRMZM2G046590_P01	636875d32b51f32eebe80c1f59d24146	446	Pfam	PF03081	Exo70 exocyst complex subunit	263	350	2.8E-25	T	07-08-2017	IPR004140	Exocyst complex component Exo70
GRMZM2G046590_P01	636875d32b51f32eebe80c1f59d24146	446	Coils	Coil		1	21	-	T	07-08-2017
Sobic.004G153600.1.p	aa5f239a2b7ad5abba9a91e51eea5a03	682	Pfam	PF03081	Exo70 exocyst complex subunit	292	666	1.1E-121	T	07-08-2017	IPR004140	Exocyst complex component Exo70
Sobic.004G153600.1.p	aa5f239a2b7ad5abba9a91e51eea5a03	682	SUPERFAMILY	SSF74788		83	168	2.98E-149	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Sobic.004G153600.1.p	aa5f239a2b7ad5abba9a91e51eea5a03	682	SUPERFAMILY	SSF74788		219	669	2.98E-149	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Oropetium_20150105_05783A	47d397a3a0ce73c4440a93a1c6055edc	624	Coils	Coil		379	382	-	T	07-08-2017
Oropetium_20150105_05783A	47d397a3a0ce73c4440a93a1c6055edc	624	SUPERFAMILY	SSF74788		150	610	6.28E-131	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Oropetium_20150105_05783A	47d397a3a0ce73c4440a93a1c6055edc	624	Pfam	PF03081	Exo70 exocyst complex subunit	224	602	3.5E-105	T	07-08-2017	IPR004140	Exocyst complex component Exo70
HORVU7Hr1G030080.3	70920fde65b34495c84610a2902627ab	217	SUPERFAMILY	SSF74788		1	216	3.71E-47	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
HORVU7Hr1G030080.3	70920fde65b34495c84610a2902627ab	217	Pfam	PF03081	Exo70 exocyst complex subunit	1	213	8.9E-45	T	07-08-2017	IPR004140	Exocyst complex component Exo70
HORVU7Hr1G098020.1	9ccdfe59dc361047b01808e4eeae7517	683	Pfam	PF03081	Exo70 exocyst complex subunit	290	644	2.5E-84	T	07-08-2017	IPR004140	Exocyst complex component Exo70
HORVU7Hr1G098020.1	9ccdfe59dc361047b01808e4eeae7517	683	SUPERFAMILY	SSF74788		171	647	7.85E-117	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
HORVU7Hr1G098020.1	9ccdfe59dc361047b01808e4eeae7517	683	SUPERFAMILY	SSF74788		88	142	7.85E-117	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
GRMZM2G135817_P01	2129b3d969dd3fb07ec40e9ceb19a4a8	638	SUPERFAMILY	SSF74788		43	111	3.5E-146	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
GRMZM2G135817_P01	2129b3d969dd3fb07ec40e9ceb19a4a8	638	SUPERFAMILY	SSF74788		162	625	3.5E-146	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
GRMZM2G135817_P01	2129b3d969dd3fb07ec40e9ceb19a4a8	638	Pfam	PF03081	Exo70 exocyst complex subunit	236	618	2.7E-115	T	07-08-2017	IPR004140	Exocyst complex component Exo70
Oropetium_20150105_05787A	b3d588b8d27181d7aca4128bbca29104	541	Coils	Coil		307	307	-	T	07-08-2017
Oropetium_20150105_05787A	b3d588b8d27181d7aca4128bbca29104	541	SUPERFAMILY	SSF74788		131	540	3.09E-84	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Oropetium_20150105_05787A	b3d588b8d27181d7aca4128bbca29104	541	SUPERFAMILY	SSF74788		65	90	3.09E-84	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Oropetium_20150105_05787A	b3d588b8d27181d7aca4128bbca29104	541	Pfam	PF03081	Exo70 exocyst complex subunit	207	540	6.6E-69	T	07-08-2017	IPR004140	Exocyst complex component Exo70
Sobic.002G215100.1.p	5676f7e99363fb917409b74d9c294bcd	622	Pfam	PF03081	Exo70 exocyst complex subunit	220	600	3.4E-112	T	07-08-2017	IPR004140	Exocyst complex component Exo70
Sobic.002G215100.1.p	5676f7e99363fb917409b74d9c294bcd	622	SUPERFAMILY	SSF74788		146	607	2.51E-145	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Sobic.002G215100.1.p	5676f7e99363fb917409b74d9c294bcd	622	SUPERFAMILY	SSF74788		8	98	2.51E-145	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
HORVU2Hr1G118520.1	b7d1022a8ffedeb4c6c65547368d6d7d	497	Pfam	PF03081	Exo70 exocyst complex subunit	179	474	1.7E-42	T	07-08-2017	IPR004140	Exocyst complex component Exo70
HORVU2Hr1G118520.1	b7d1022a8ffedeb4c6c65547368d6d7d	497	SUPERFAMILY	SSF74788		83	496	1.31E-43	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
LOC_Os06g14450.1	e789e526d4a8e92be8615040b41d89b7	412	Coils	Coil		163	183	-	T	07-08-2017
LOC_Os06g14450.1	e789e526d4a8e92be8615040b41d89b7	412	Pfam	PF03081	Exo70 exocyst complex subunit	63	406	4.1E-86	T	07-08-2017	IPR004140	Exocyst complex component Exo70
LOC_Os06g14450.1	e789e526d4a8e92be8615040b41d89b7	412	SUPERFAMILY	SSF74788		1	411	2.46E-91	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Seita.5G328000.1.p	39b852e364ec7d72bded24ffa2aed73c	608	Pfam	PF03081	Exo70 exocyst complex subunit	230	592	8.5E-113	T	07-08-2017	IPR004140	Exocyst complex component Exo70
Seita.5G328000.1.p	39b852e364ec7d72bded24ffa2aed73c	608	SUPERFAMILY	SSF74788		50	120	4.76E-138	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Seita.5G328000.1.p	39b852e364ec7d72bded24ffa2aed73c	608	SUPERFAMILY	SSF74788		156	596	4.76E-138	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Sobic.006G047100.1.p	3bcf1f170f0f50094961860867ca9d8d	700	SUPERFAMILY	SSF74788		240	688	2.41E-150	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Sobic.006G047100.1.p	3bcf1f170f0f50094961860867ca9d8d	700	SUPERFAMILY	SSF74788		110	191	2.41E-150	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Sobic.006G047100.1.p	3bcf1f170f0f50094961860867ca9d8d	700	Pfam	PF03081	Exo70 exocyst complex subunit	313	685	8.3E-120	T	07-08-2017	IPR004140	Exocyst complex component Exo70
LOC_Os10g33850.1	ff94422f61e2475cdba595f7d6c9eb78	384	SUPERFAMILY	SSF74788		145	366	3.03E-43	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
LOC_Os10g33850.1	ff94422f61e2475cdba595f7d6c9eb78	384	Pfam	PF03081	Exo70 exocyst complex subunit	148	367	1.6E-47	T	07-08-2017	IPR004140	Exocyst complex component Exo70
Seita.1G165300.1.p	c2cf2595903ca6d770748a6fc477aa1d	374	Pfam	PF03081	Exo70 exocyst complex subunit	306	370	5.5E-14	T	07-08-2017	IPR004140	Exocyst complex component Exo70
Seita.1G165300.1.p	c2cf2595903ca6d770748a6fc477aa1d	374	Pfam	PF03081	Exo70 exocyst complex subunit	85	259	3.8E-7	T	07-08-2017	IPR004140	Exocyst complex component Exo70
Seita.1G165300.1.p	c2cf2595903ca6d770748a6fc477aa1d	374	SUPERFAMILY	SSF74788		133	372	8.37E-23	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
MLOC_11137.3	24750350586b5af05a1af78b9da9e176	653	Gene3D	G3DSA:3.40.50.620		31	132	6.0E-4	T	07-08-2017	IPR014729	Rossmann-like alpha/beta/alpha sandwich fold
MLOC_11137.3	24750350586b5af05a1af78b9da9e176	653	SUPERFAMILY	SSF74788		282	634	3.71E-52	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
MLOC_11137.3	24750350586b5af05a1af78b9da9e176	653	Coils	Coil		622	642	-	T	07-08-2017
MLOC_11137.3	24750350586b5af05a1af78b9da9e176	653	SUPERFAMILY	SSF52402		22	132	9.21E-5	T	07-08-2017
MLOC_11137.3	24750350586b5af05a1af78b9da9e176	653	Pfam	PF03081	Exo70 exocyst complex subunit	331	630	2.9E-55	T	07-08-2017	IPR004140	Exocyst complex component Exo70
Seita.5G366100.1.p	c5baf5277aa73253647db132fd95a8b7	737	Pfam	PF03081	Exo70 exocyst complex subunit	376	729	1.8E-95	T	07-08-2017	IPR004140	Exocyst complex component Exo70
Seita.5G366100.1.p	c5baf5277aa73253647db132fd95a8b7	737	SUPERFAMILY	SSF74788		202	270	1.1E-124	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Seita.5G366100.1.p	c5baf5277aa73253647db132fd95a8b7	737	SUPERFAMILY	SSF74788		301	733	1.1E-124	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
GRMZM2G074530_P01	f50cd0ad6c1b50e8f7932c67b7691726	277	SUPERFAMILY	SSF74788		2	271	2.09E-93	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
GRMZM2G074530_P01	f50cd0ad6c1b50e8f7932c67b7691726	277	Pfam	PF03081	Exo70 exocyst complex subunit	2	266	5.9E-91	T	07-08-2017	IPR004140	Exocyst complex component Exo70
Seita.6G212800.1.p	2a02bc62ad4d9194be902154055f0303	696	SUPERFAMILY	SSF74788		174	636	8.37E-54	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Seita.6G212800.1.p	2a02bc62ad4d9194be902154055f0303	696	SUPERFAMILY	SSF74788		108	141	8.37E-54	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Seita.6G212800.1.p	2a02bc62ad4d9194be902154055f0303	696	Pfam	PF03081	Exo70 exocyst complex subunit	298	637	1.8E-44	T	07-08-2017	IPR004140	Exocyst complex component Exo70
Seita.6G212800.1.p	2a02bc62ad4d9194be902154055f0303	696	Coils	Coil		486	506	-	T	07-08-2017
Sobic.010G271600.1.p	199e19da3aae85c7821c000f0b842fd5	432	Coils	Coil		14	34	-	T	07-08-2017
Sobic.010G271600.1.p	199e19da3aae85c7821c000f0b842fd5	432	Pfam	PF03081	Exo70 exocyst complex subunit	132	274	8.7E-6	T	07-08-2017	IPR004140	Exocyst complex component Exo70
Sobic.010G271600.1.p	199e19da3aae85c7821c000f0b842fd5	432	Pfam	PF03081	Exo70 exocyst complex subunit	281	428	3.5E-28	T	07-08-2017	IPR004140	Exocyst complex component Exo70
Sobic.010G271600.1.p	199e19da3aae85c7821c000f0b842fd5	432	SUPERFAMILY	SSF74788		69	187	1.88E-38	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Sobic.010G271600.1.p	199e19da3aae85c7821c000f0b842fd5	432	SUPERFAMILY	SSF74788		214	431	1.88E-38	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
LOC_Os12g24620.1_57_141	9976360899e52beb9650646a794cdebd	85	Pfam	PF03081	Exo70 exocyst complex subunit	2	72	7.2E-16	T	07-08-2017	IPR004140	Exocyst complex component Exo70
LOC_Os12g24620.1_57_141	9976360899e52beb9650646a794cdebd	85	SUPERFAMILY	SSF74788		2	72	3.14E-14	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi5g26580.1.p	112726adddfa8c44bc8e8c8227844c16	634	SUPERFAMILY	SSF74788		191	628	9.94E-165	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi5g26580.1.p	112726adddfa8c44bc8e8c8227844c16	634	SUPERFAMILY	SSF74788		70	158	9.94E-165	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi5g26580.1.p	112726adddfa8c44bc8e8c8227844c16	634	Pfam	PF03081	Exo70 exocyst complex subunit	265	623	7.7E-124	T	07-08-2017	IPR004140	Exocyst complex component Exo70
Bradi4g31270.1.p	bd139a27160d61fb92d36f2143442481	600	SUPERFAMILY	SSF74788		34	114	3.09E-132	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi4g31270.1.p	bd139a27160d61fb92d36f2143442481	600	SUPERFAMILY	SSF74788		159	586	3.09E-132	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi4g31270.1.p	bd139a27160d61fb92d36f2143442481	600	Pfam	PF03081	Exo70 exocyst complex subunit	502	578	3.1E-27	T	07-08-2017	IPR004140	Exocyst complex component Exo70
Bradi4g31270.1.p	bd139a27160d61fb92d36f2143442481	600	Pfam	PF03081	Exo70 exocyst complex subunit	233	500	2.9E-70	T	07-08-2017	IPR004140	Exocyst complex component Exo70
LOC_Os04g58880.1	47499b29e48d71c6fcd143e409b73d07	634	Pfam	PF03081	Exo70 exocyst complex subunit	265	623	6.8E-124	T	07-08-2017	IPR004140	Exocyst complex component Exo70
LOC_Os04g58880.1	47499b29e48d71c6fcd143e409b73d07	634	SUPERFAMILY	SSF74788		191	628	9.42E-166	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
LOC_Os04g58880.1	47499b29e48d71c6fcd143e409b73d07	634	SUPERFAMILY	SSF74788		70	158	9.42E-166	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
LOC_Os01g49460.1_57_151	a33bbdf2e807ca00737c8de75d5e59f0	95	SUPERFAMILY	SSF74788		2	76	1.41E-15	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
LOC_Os01g49460.1_57_151	a33bbdf2e807ca00737c8de75d5e59f0	95	Pfam	PF03081	Exo70 exocyst complex subunit	2	77	2.1E-16	T	07-08-2017	IPR004140	Exocyst complex component Exo70
Seita.8G040000.1.p	237675495490b3b163d3d0e8df4ff150	637	SUPERFAMILY	SSF74788		79	167	1.31E-162	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Seita.8G040000.1.p	237675495490b3b163d3d0e8df4ff150	637	SUPERFAMILY	SSF74788		199	628	1.31E-162	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Seita.8G040000.1.p	237675495490b3b163d3d0e8df4ff150	637	Pfam	PF03081	Exo70 exocyst complex subunit	273	624	5.8E-124	T	07-08-2017	IPR004140	Exocyst complex component Exo70
Seita.8G040000.1.p	237675495490b3b163d3d0e8df4ff150	637	Gene3D	G3DSA:1.10.357.10		378	488	5.6E-4	T	07-08-2017	IPR015893	Tetracycline transcriptional regulator, TetR-like, C-terminal
Seita.8G040000.1.p	237675495490b3b163d3d0e8df4ff150	637	Coils	Coil		451	471	-	T	07-08-2017
Sobic.003G341800.1.p	a838e1e691fb9ca9360b712e023e36ec	533	SUPERFAMILY	SSF74788		23	527	1.73E-89	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Sobic.003G341800.1.p	a838e1e691fb9ca9360b712e023e36ec	533	Pfam	PF03081	Exo70 exocyst complex subunit	187	523	1.0E-72	T	07-08-2017	IPR004140	Exocyst complex component Exo70
LOC_Os01g05580.1	e69cd061d16f14b4b6c8eb9d538b8d8a	177	Pfam	PF03081	Exo70 exocyst complex subunit	5	67	3.5E-6	T	07-08-2017	IPR004140	Exocyst complex component Exo70
Seita.4G068000.1.p	b8505ef3c10cbce3da480f57c038b0a3	610	SUPERFAMILY	SSF74788		105	451	1.78E-53	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Seita.4G068000.1.p	b8505ef3c10cbce3da480f57c038b0a3	610	SUPERFAMILY	SSF74788		490	609	1.78E-53	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Seita.4G068000.1.p	b8505ef3c10cbce3da480f57c038b0a3	610	Pfam	PF03081	Exo70 exocyst complex subunit	202	606	1.5E-74	T	07-08-2017	IPR004140	Exocyst complex component Exo70
LOC_Os11g06700.1	1cad3f62b067dc5759996b28b2db943f	692	Pfam	PF03081	Exo70 exocyst complex subunit	308	678	2.5E-108	T	07-08-2017	IPR004140	Exocyst complex component Exo70
LOC_Os11g06700.1	1cad3f62b067dc5759996b28b2db943f	692	SUPERFAMILY	SSF74788		133	201	1.46E-136	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
LOC_Os11g06700.1	1cad3f62b067dc5759996b28b2db943f	692	SUPERFAMILY	SSF74788		234	681	1.46E-136	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Oropetium_20150105_05298A	0c05d7bcd11deb41c8c40377d6371106	164	Pfam	PF03081	Exo70 exocyst complex subunit	4	158	1.8E-31	T	07-08-2017	IPR004140	Exocyst complex component Exo70
Oropetium_20150105_05298A	0c05d7bcd11deb41c8c40377d6371106	164	SUPERFAMILY	SSF74788		3	163	1.31E-27	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Sobic.006G274600.1.p	75a0f6a05bef21b05485565d6df7ca28	632	SUPERFAMILY	SSF74788		189	626	4.76E-166	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Sobic.006G274600.1.p	75a0f6a05bef21b05485565d6df7ca28	632	SUPERFAMILY	SSF74788		70	158	4.76E-166	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Sobic.006G274600.1.p	75a0f6a05bef21b05485565d6df7ca28	632	Pfam	PF03081	Exo70 exocyst complex subunit	263	621	2.0E-124	T	07-08-2017	IPR004140	Exocyst complex component Exo70
Sobic.006G274600.1.p	75a0f6a05bef21b05485565d6df7ca28	632	Coils	Coil		1	21	-	T	07-08-2017
GRMZM2G065566_P01	410e1fb8ebb0f8314495887f13039ea9	662	SUPERFAMILY	SSF74788		125	193	4.29E-122	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
GRMZM2G065566_P01	410e1fb8ebb0f8314495887f13039ea9	662	SUPERFAMILY	SSF74788		226	658	4.29E-122	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
GRMZM2G065566_P01	410e1fb8ebb0f8314495887f13039ea9	662	Pfam	PF03081	Exo70 exocyst complex subunit	301	654	2.9E-94	T	07-08-2017	IPR004140	Exocyst complex component Exo70
GRMZM2G066464_P01	0092baec9685c4ddbba6b6f9f1c70ac3	539	Pfam	PF03081	Exo70 exocyst complex subunit	292	450	3.2E-24	T	07-08-2017	IPR004140	Exocyst complex component Exo70
GRMZM2G066464_P01	0092baec9685c4ddbba6b6f9f1c70ac3	539	SUPERFAMILY	SSF74788		406	450	5.75E-49	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
GRMZM2G066464_P01	0092baec9685c4ddbba6b6f9f1c70ac3	539	SUPERFAMILY	SSF74788		218	379	5.75E-49	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
GRMZM2G066464_P01	0092baec9685c4ddbba6b6f9f1c70ac3	539	SUPERFAMILY	SSF74788		114	187	5.75E-49	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
Seita.5G419600.1.p	fbfdbafb5398eeb21f5f045a1ac08a14	589	SUPERFAMILY	SSF74788		173	580	2.14E-66	T	07-08-2017	IPR016159	Cullin repeat-like-containing domain
