AT2G39380.1	387d1be31e1cbfd6e1d5e918fc8b0c9f	637	SUPERFAMILY	SSF74788		171	609	8.37E-140	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
AT2G39380.1	387d1be31e1cbfd6e1d5e918fc8b0c9f	637	SUPERFAMILY	SSF74788		45	140	8.37E-140	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
AT2G39380.1	387d1be31e1cbfd6e1d5e918fc8b0c9f	637	Pfam	PF03081	Exo70 exocyst complex subunit	244	606	8.5E-101	T	08-08-2017	IPR004140	Exocyst complex component Exo70
AT2G28650.1	0f22664e76aad3301c156d84d101596b	573	SUPERFAMILY	SSF74788		31	554	1.62E-130	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
AT2G28650.1	0f22664e76aad3301c156d84d101596b	573	Pfam	PF03081	Exo70 exocyst complex subunit	211	552	2.3E-94	T	08-08-2017	IPR004140	Exocyst complex component Exo70
AT5G50380.1	411b34596d1ebe5105d5cd1a6765b23d	683	Pfam	PF03081	Exo70 exocyst complex subunit	304	665	1.8E-126	T	08-08-2017	IPR004140	Exocyst complex component Exo70
AT5G50380.1	411b34596d1ebe5105d5cd1a6765b23d	683	Coils	Coil		66	86	-	T	08-08-2017
AT5G50380.1	411b34596d1ebe5105d5cd1a6765b23d	683	SUPERFAMILY	SSF74788		115	184	2.51E-163	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
AT5G50380.1	411b34596d1ebe5105d5cd1a6765b23d	683	SUPERFAMILY	SSF74788		231	670	2.51E-163	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
AT5G52350.1	4baa754226b18065e78370b80020e943	586	SUPERFAMILY	SSF74788		149	575	4.08E-130	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
AT5G52350.1	4baa754226b18065e78370b80020e943	586	SUPERFAMILY	SSF74788		99	117	4.08E-130	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
AT5G52350.1	4baa754226b18065e78370b80020e943	586	Pfam	PF03081	Exo70 exocyst complex subunit	223	573	1.1E-101	T	08-08-2017	IPR004140	Exocyst complex component Exo70
AT1G07725.1	9ca8f837f3a5d98566ef9b470737752b	615	Pfam	PF03081	Exo70 exocyst complex subunit	240	586	4.2E-102	T	08-08-2017	IPR004140	Exocyst complex component Exo70
AT1G07725.1	9ca8f837f3a5d98566ef9b470737752b	615	SUPERFAMILY	SSF74788		165	589	1.73E-133	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
AT1G07725.1	9ca8f837f3a5d98566ef9b470737752b	615	SUPERFAMILY	SSF74788		62	132	1.73E-133	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
AT5G59730.1	c17a58d4e6d63e00870d3b730c0a1373	634	SUPERFAMILY	SSF74788		46	123	1.88E-134	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
AT5G59730.1	c17a58d4e6d63e00870d3b730c0a1373	634	SUPERFAMILY	SSF74788		154	596	1.88E-134	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
AT5G59730.1	c17a58d4e6d63e00870d3b730c0a1373	634	Pfam	PF03081	Exo70 exocyst complex subunit	229	594	1.1E-93	T	08-08-2017	IPR004140	Exocyst complex component Exo70
Bradi5g26587.6.p	32f1786d3dc66e32ffd293e3157be0f7	634	SUPERFAMILY	SSF74788		76	624	9.94E-137	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi5g26587.6.p	32f1786d3dc66e32ffd293e3157be0f7	634	Pfam	PF03081	Exo70 exocyst complex subunit	259	620	6.7E-103	T	08-08-2017	IPR004140	Exocyst complex component Exo70
Bradi4g41980.2.p	76657e66606dc94fb4df52001700b031	555	SUPERFAMILY	SSF74788		109	545	6.28E-144	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi4g41980.2.p	76657e66606dc94fb4df52001700b031	555	SUPERFAMILY	SSF74788		3	75	6.28E-144	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi4g41980.2.p	76657e66606dc94fb4df52001700b031	555	Pfam	PF03081	Exo70 exocyst complex subunit	185	542	5.9E-108	T	08-08-2017	IPR004140	Exocyst complex component Exo70
Bradi5g07740.2.p	aeb6e39b2a6fb838f7d10b9eae726740	683	SUPERFAMILY	SSF74788		109	179	1.83E-146	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi5g07740.2.p	aeb6e39b2a6fb838f7d10b9eae726740	683	SUPERFAMILY	SSF74788		225	670	1.83E-146	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi5g07740.2.p	aeb6e39b2a6fb838f7d10b9eae726740	683	Pfam	PF03081	Exo70 exocyst complex subunit	298	667	3.6E-117	T	08-08-2017	IPR004140	Exocyst complex component Exo70
Bradi2g53820.1.p	023b0a5bfb26badd1ebd07dbf899bdc7	637	SUPERFAMILY	SSF74788		105	173	1.57E-122	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi2g53820.1.p	023b0a5bfb26badd1ebd07dbf899bdc7	637	SUPERFAMILY	SSF74788		204	633	1.57E-122	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi2g53820.1.p	023b0a5bfb26badd1ebd07dbf899bdc7	637	Pfam	PF03081	Exo70 exocyst complex subunit	279	629	7.2E-95	T	08-08-2017	IPR004140	Exocyst complex component Exo70
Bradi5g01926.1.p	fd639991ca03afb7b043171d942de243	465	SUPERFAMILY	SSF74788		159	464	3.77E-23	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi5g01926.1.p	fd639991ca03afb7b043171d942de243	465	Pfam	PF03081	Exo70 exocyst complex subunit	345	427	1.6E-11	T	08-08-2017	IPR004140	Exocyst complex component Exo70
Bradi4g31270.1.p	bd139a27160d61fb92d36f2143442481	600	SUPERFAMILY	SSF74788		34	114	3.09E-132	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi4g31270.1.p	bd139a27160d61fb92d36f2143442481	600	SUPERFAMILY	SSF74788		159	586	3.09E-132	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi4g31270.1.p	bd139a27160d61fb92d36f2143442481	600	Pfam	PF03081	Exo70 exocyst complex subunit	502	578	3.1E-27	T	08-08-2017	IPR004140	Exocyst complex component Exo70
Bradi4g31270.1.p	bd139a27160d61fb92d36f2143442481	600	Pfam	PF03081	Exo70 exocyst complex subunit	233	500	2.9E-70	T	08-08-2017	IPR004140	Exocyst complex component Exo70
Bradi5g04622.2.p	0032e343c614d3a141b1b32882a6ae07	435	Pfam	PF03081	Exo70 exocyst complex subunit	286	394	3.3E-17	T	08-08-2017	IPR004140	Exocyst complex component Exo70
Bradi5g04622.2.p	0032e343c614d3a141b1b32882a6ae07	435	SUPERFAMILY	SSF74788		96	241	3.71E-6	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi5g04622.2.p	0032e343c614d3a141b1b32882a6ae07	435	SUPERFAMILY	SSF74788		281	434	3.87E-16	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi5g25512.2.p	32a66dc328678c283d312259ba2e1fad	514	SUPERFAMILY	SSF74788		114	513	3.14E-34	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi5g25512.2.p	32a66dc328678c283d312259ba2e1fad	514	Pfam	PF03081	Exo70 exocyst complex subunit	217	438	4.6E-24	T	08-08-2017	IPR004140	Exocyst complex component Exo70
Bradi3g41160.1.p	9196ae2e5ae160b809e8b30ed6b58c3d	653	Pfam	PF03081	Exo70 exocyst complex subunit	261	642	8.6E-102	T	08-08-2017	IPR004140	Exocyst complex component Exo70
Bradi3g41160.1.p	9196ae2e5ae160b809e8b30ed6b58c3d	653	SUPERFAMILY	SSF74788		100	646	6.28E-107	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi4g24960.1.p	a796cbd5470be0832efb897752665590	647	Coils	Coil		12	32	-	T	08-08-2017
Bradi4g24960.1.p	a796cbd5470be0832efb897752665590	647	Pfam	PF03081	Exo70 exocyst complex subunit	274	630	4.9E-121	T	08-08-2017	IPR004140	Exocyst complex component Exo70
Bradi4g24960.1.p	a796cbd5470be0832efb897752665590	647	SUPERFAMILY	SSF74788		81	169	1.62E-160	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi4g24960.1.p	a796cbd5470be0832efb897752665590	647	SUPERFAMILY	SSF74788		200	634	1.62E-160	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi3g40510.1.p	36c600edf4479f48cd7b43e7b3baff31	690	SUPERFAMILY	SSF74788		114	143	1.46E-55	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi3g40510.1.p	36c600edf4479f48cd7b43e7b3baff31	690	SUPERFAMILY	SSF74788		179	629	1.46E-55	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi3g40510.1.p	36c600edf4479f48cd7b43e7b3baff31	690	Pfam	PF03081	Exo70 exocyst complex subunit	300	634	2.0E-45	T	08-08-2017	IPR004140	Exocyst complex component Exo70
Bradi2g59057.1.p	a74915060439de63425e87f7e2a97656	669	Coils	Coil		151	171	-	T	08-08-2017
Bradi2g59057.1.p	a74915060439de63425e87f7e2a97656	669	SUPERFAMILY	SSF74788		147	182	4.81E-146	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi2g59057.1.p	a74915060439de63425e87f7e2a97656	669	SUPERFAMILY	SSF74788		229	663	4.81E-146	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi2g59057.1.p	a74915060439de63425e87f7e2a97656	669	Pfam	PF03081	Exo70 exocyst complex subunit	303	659	7.2E-123	T	08-08-2017	IPR004140	Exocyst complex component Exo70
Bradi5g06870.2.p	deb00871802c8295b7b1d631dd0c8411	633	Pfam	PF03081	Exo70 exocyst complex subunit	233	517	4.6E-51	T	08-08-2017	IPR004140	Exocyst complex component Exo70
Bradi5g06870.2.p	deb00871802c8295b7b1d631dd0c8411	633	SUPERFAMILY	SSF74788		52	586	4.66E-63	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
Bradi2g50515.1.p	593b9fb978531df206ccbf6743ee5c1c	411	Pfam	PF03081	Exo70 exocyst complex subunit	263	405	2.3E-27	T	08-08-2017	IPR004140	Exocyst complex component Exo70
Bradi2g50515.1.p	593b9fb978531df206ccbf6743ee5c1c	411	SUPERFAMILY	SSF74788		69	410	8.37E-40	T	08-08-2017	IPR016159	Cullin repeat-like-containing domain
