position	coverage
476	0.11328125
477	0.890625
478	0.890625
479	0.890625
480	0.890625
481	0.890625
482	0.88671875
483	0.8828125
484	0.88671875
485	0.88671875
486	0.88671875
487	0.8828125
488	0.87890625
489	0.0078125
490	0.0078125
491	0.0078125
492	0.01171875
493	0.01171875
494	0.015625
495	0.015625
496	0.0390625
497	0.04296875
498	0.87890625
499	0.890625
500	0.890625
501	0.89453125
502	0.89453125
503	0.890625
504	0.89453125
505	0.890625
506	0.87890625
507	0.87890625
508	0.87890625
509	0.8828125
510	0.86328125
511	0.19140625
512	0.875
513	0.87890625
514	0.00390625
515	0.00390625
516	0.00390625
517	0.00390625
518	0.00390625
519	0.00390625
520	0.00390625
521	0.00390625
522	0.00390625
523	0.00390625
524	0.00390625
525	0.00390625
526	0.00390625
527	0.00390625
528	0.00390625
529	0.00390625
530	0.00390625
531	0.00390625
532	0.00390625
533	0.00390625
534	0.00390625
535	0.890625
536	0.890625
537	0.00390625
538	0.00390625
539	0.015625
540	0.015625
541	0.01953125
542	0.0234375
543	0.02734375
544	0.02734375
545	0.03515625
546	0.03515625
547	0.04296875
548	0.0859375
549	0.84375
550	0.87890625
551	0.87890625
552	0.88671875
553	0.88671875
554	0.890625
555	0.88671875
556	0.8828125
557	0.00390625
558	0.00390625
559	0.00390625
560	0.0078125
561	0.71875
562	0.71875
563	0.125
564	0.125
565	0.11328125
566	0.08984375
567	0.06640625
568	0.0546875
569	0.01953125
570	0.015625
571	0.01171875
572	0.01171875
573	0.015625
574	0.015625
575	0.01953125
576	0.03125
577	0.05078125
578	0.7265625
579	0.734375
580	0.0703125
581	0.0703125
582	0.75
583	0.84375
584	0.8515625
585	0.85546875
586	0.85546875
587	0.80078125
588	0.26953125
589	0.265625
590	0.74609375
591	0.7421875
592	0.7265625
593	0.12109375
594	0.109375
595	0.6484375
596	0.08203125
597	0.88671875
598	0.88671875
599	0.89453125
600	0.88671875
601	0.88671875
602	0.890625
603	0.1328125
604	0.8984375
605	0.91015625
606	0.91796875
607	0.91796875
608	0.91796875
609	0.91796875
610	0.921875
611	0.921875
612	0.00390625
613	0.00390625
614	0.00390625
615	0.00390625
616	0.00390625
617	0.00390625
618	0.00390625
619	0.00390625
620	0.01171875
621	0.01171875
622	0.01171875
623	0.01171875
624	0.890625
625	0.890625
626	0.890625
627	0.03125
628	0.8828125
629	0.8828125
630	0.875
631	0.87109375
632	0.05859375
633	0.91015625
634	0.91015625
635	0.91796875
636	0.91796875
637	0.9140625
638	0.91015625
639	0.00390625
640	0.00390625
641	0.0078125
642	0.0078125
643	0.01171875
644	0.01171875
645	0.015625
646	0.91015625
647	0.91015625
648	0.91015625
649	0.91015625
650	0.05859375
651	0.05859375
652	0.76953125
653	0.76953125
654	0.01953125
655	0.01953125
656	0.01953125
657	0.01953125
658	0.01953125
659	0.01953125
660	0.03515625
661	0.01953125
662	0.01953125
663	0.01953125
664	0.01953125
665	0.01953125
666	0.01953125
667	0.015625
668	0.01171875
669	0.01171875
670	0.01171875
671	0.01171875
672	0.01171875
673	0.0078125
674	0.03125
675	0.03125
676	0.03125
677	0.03125
678	0.0390625
679	0.04296875
680	0.0390625
681	0.0546875
682	0.05859375
683	0.0546875
684	0.0546875
685	0.06640625
686	0.07421875
687	0.078125
688	0.08203125
689	0.08203125
690	0.08984375
691	0.33203125
692	0.31640625
693	0.5859375
694	0.0234375
695	0.79296875
696	0.8125
697	0.85546875
698	0.8671875
699	0.875
700	0.859375
701	0.85546875
702	0.86328125
703	0.92578125
704	0.92578125
705	0.92578125
706	0.92578125
707	0.91796875
708	0.91796875
709	0.07421875
710	0.91796875
711	0.91796875
712	0.91796875
713	0.91796875
714	0.90234375
715	0.02734375
716	0.01953125
717	0.01953125
718	0.91796875
719	0.921875
720	0.921875
721	0.921875
722	0.91796875
723	0.91796875
724	0.91796875
725	0.9140625
726	0.9140625
727	0.078125
728	0.078125
729	0.1171875
730	0.1640625
731	0.77734375
732	0.77734375
733	0.01171875
734	0.01171875
735	0.01171875
736	0.01171875
737	0.01171875
738	0.01171875
739	0.01171875
740	0.01171875
741	0.015625
742	0.015625
743	0.01953125
744	0.0234375
745	0.0234375
746	0.8046875
747	0.8046875
748	0.171875
749	0.171875
750	0.171875
751	0.8671875
752	0.8671875
753	0.86328125
754	0.0390625
755	0.03515625
756	0.02734375
757	0.01953125
758	0.01953125
759	0.01953125
760	0.01953125
761	0.01953125
762	0.01953125
763	0.01953125
764	0.01953125
765	0.9375
766	0.9375
767	0.015625
768	0.015625
769	0.0078125
770	0.0078125
771	0.0078125
772	0.0078125
773	0.0078125
774	0.0078125
775	0.0078125
776	0.0078125
777	0.953125
778	0.953125
779	0.0390625
780	0.921875
781	0.015625
782	0.015625
783	0.015625
784	0.015625
785	0.9453125
786	0.94921875
787	0.94921875
788	0.94921875
789	0.9453125
790	0.9453125
791	0.9453125
792	0.94140625
793	0.06640625
794	0.9140625
795	0.91796875
796	0.91796875
797	0.921875
798	0.03125
799	0.03125
800	0.03515625
801	0.02734375
802	0.0234375
803	0.0234375
804	0.0234375
805	0.01953125
806	0.0234375
807	0.0078125
808	0.00390625
809	0.00390625
810	0.00390625
811	0.92578125
812	0.92578125
813	0.92578125
814	0.92578125
815	0.921875
816	0.91015625
817	0.91015625
818	0.90625
819	0.02734375
820	0.02734375
821	0.02734375
822	0.015625
823	0.01171875
824	0.01171875
825	0.01171875
826	0.01171875
827	0.01171875
828	0.01171875
829	0.015625
830	0.015625
831	0.01171875
832	0.015625
833	0.02734375
834	0.03125
835	0.03125
836	0.03515625
837	0.03515625
838	0.0390625
839	0.05859375
840	0.05859375
841	0.05859375
842	0.06640625
843	0.06640625
844	0.0703125
845	0.0703125
846	0.1953125
847	0.19921875
848	0.58203125
849	0.65625
850	0.84765625
851	0.85546875
852	0.86328125
853	0.87890625
854	0.890625
855	0.890625
856	0.89453125
857	0.90234375
858	0.8984375
859	0.3828125
860	0.87890625
861	0.8828125
862	0.8828125
863	0.84765625
864	0.0703125
865	0.0703125
866	0.0703125
867	0.03125
868	0.015625
869	0.015625
870	0.91796875
871	0.93359375
872	0.93359375
873	0.9296875
874	0.9296875
875	0.92578125
876	0.92578125
877	0.92578125
878	0.91796875
879	0.015625
880	0.015625
881	0.9296875
882	0.9296875
883	0.9296875
884	0.9296875
885	0.92578125
886	0.01953125
887	0.01953125
888	0.0234375
889	0.0234375
890	0.0234375
891	0.78515625
892	0.7890625
893	0.79296875
894	0.02734375
895	0.03125
896	0.18359375
897	0.81640625
898	0.05078125
899	0.04296875
900	0.09375
901	0.09375
902	0.09375
903	0.01171875
904	0.01171875
905	0.01171875
906	0.0234375
907	0.875
908	0.875
909	0.85546875
910	0.85546875
911	0.88671875
912	0.890625
913	0.1171875
914	0.12109375
915	0.87890625
916	0.87890625
917	0.87890625
918	0.91015625
919	0.91015625
920	0.0625
921	0.06640625
922	0.0859375
923	0.8203125
924	0.8125
925	0.02734375
926	0.01953125
927	0.0078125
928	0.0078125
929	0.0078125
930	0.0078125
931	0.0078125
932	0.0078125
933	0.0078125
934	0.90625
935	0.9140625
936	0.91796875
937	0.91796875
938	0.91796875
939	0.91796875
940	0.91796875
941	0.9140625
942	0.9140625
943	0.00390625
944	0.00390625
945	0.00390625
946	0.00390625
947	0.90234375
948	0.90234375
949	0.90234375
950	0.8984375
951	0.90234375
952	0.90625
953	0.90625
954	0.0078125
955	0.10546875
956	0.109375
957	0.875
958	0.8984375
959	0.89453125
960	0.8984375
961	0.89453125
962	0.89453125
963	0.890625
964	0.89453125
965	0.89453125
966	0.890625
967	0.0078125
968	0.0078125
969	0.0078125
970	0.0078125
971	0.0078125
972	0.0078125
973	0.0078125
974	0.0078125
975	0.0078125
976	0.0078125
977	0.0078125
978	0.01171875
979	0.109375
980	0.11328125
981	0.12109375
982	0.12890625
983	0.13671875
984	0.140625
985	0.15234375
986	0.3125
987	0.36328125
988	0.38671875
989	0.41796875
990	0.5
991	0.515625
992	0.54296875
993	0.77734375
994	0.828125
995	0.83203125
996	0.8359375
997	0.82421875
998	0.8203125
999	0.80859375
1000	0.78515625
1001	0.76171875
1002	0.7578125
1003	0.75
1004	0.734375
1005	0.70703125
1006	0.4453125
1007	0.4296875
1008	0.37109375
1009	0.2265625
1010	0.2109375
1011	0.171875
1012	0.1484375
1013	0.10546875
1014	0.03125
1015	0.0234375
1016	0.0234375
1017	0.01953125
1018	0.015625
1019	0.015625
1020	0.01171875
1021	0.01171875
1022	0.015625
1023	0.015625
1024	0.015625
1025	0.0078125
1026	0.03515625
1027	0.8984375
1028	0.90234375
1029	0.90234375
1030	0.91796875
1031	0.91796875
1032	0.91796875
1033	0.921875
1034	0.921875
1035	0.92578125
1036	0.9296875
1037	0.92578125
1038	0.921875
1039	0.91796875
1040	0.90625
1041	0.90625
1042	0.05859375
1043	0.9453125
1044	0.9453125
1045	0.9453125
1046	0.94921875
1047	0.94140625
1048	0.9375
1049	0.00390625
1050	0.00390625
1051	0.00390625
1052	0.00390625
1053	0.00390625
1054	0.0234375
1055	0.86328125
1056	0.046875
1057	0.046875
1058	0.93359375
1059	0.93359375
1060	0.13671875
1061	0.95703125
1062	0.9609375
1063	0.9609375
1064	0.00390625
1065	0.00390625
1066	0.00390625
1067	0.00390625
1068	0.00390625
1069	0.00390625
1070	0.00390625
1071	0.00390625
1072	0.93359375
1073	0.9375
1074	0.01171875
1075	0.01171875
1076	0.01171875
1077	0.01171875
1078	0.01171875
1079	0.93359375
1080	0.9375
1081	0.94140625
1082	0.953125
1083	0.95703125
1084	0.95703125
1085	0.95703125
1086	0.95703125
1087	0.953125
1088	0.00390625
1089	0.00390625
1090	0.00390625
1091	0.00390625
1092	0.00390625
1093	0.00390625
1094	0.00390625
1095	0.00390625
1096	0.96484375
1097	0.95703125
1098	0.94921875
1099	0.9453125
1100	0.9453125
1101	0.9453125
1102	0.0078125
1103	0.28515625
1104	0.796875
1105	0.80078125
1106	0.296875
1107	0.53515625
1108	0.03515625
1109	0.03515625
1110	0.90625
1111	0.91015625
1112	0.9140625
1113	0.9140625
1114	0.90625
1115	0.06640625
1116	0.875
1117	0.89453125
1118	0.91015625
1119	0.91796875
1120	0.91796875
1121	0.91796875
1122	0.921875
1123	0.9140625
1124	0.91015625
1125	0.91015625
1126	0.01171875
1127	0.01171875
1128	0.01171875
1129	0.01171875
1130	0.01171875
1131	0.01171875
1132	0.01171875
1133	0.01171875
1134	0.01171875
1135	0.01171875
1136	0.01171875
1137	0.01171875
1138	0.01171875
1139	0.01171875
1140	0.01171875
1141	0.01171875
1142	0.01171875
1143	0.01171875
1144	0.01171875
1145	0.01171875
1146	0.01171875
1147	0.01171875
1148	0.01171875
1149	0.01171875
1150	0.01171875
1151	0.01171875
1152	0.01171875
1153	0.01171875
1154	0.01171875
1155	0.015625
1156	0.03515625
1157	0.0390625
1158	0.0546875
1159	0.08984375
1160	0.91015625
1161	0.91796875
1162	0.91796875
1163	0.921875
1164	0.91796875
1165	0.91796875
1166	0.91796875
1167	0.91796875
1168	0.91796875
1169	0.921875
1170	0.9375
1171	0.93359375
1172	0.9453125
1173	0.9453125
1174	0.9453125
1175	0.02734375
1176	0.91015625
1177	0.91015625
1178	0.03515625
1179	0.87890625
1180	0.01171875
1181	0.01171875
1182	0.01171875
1183	0.01171875
1184	0.87890625
1185	0.87890625
1186	0.87890625
1187	0.87890625
1188	0.21484375
1189	0.21484375
1190	0.3984375
1191	0.4296875
1192	0.8359375
1193	0.84375
1194	0.828125
1195	0.82421875
1196	0.0078125
1197	0.0078125
1198	0.0078125
1199	0.0078125
1200	0.0078125
1201	0.0078125
1202	0.0859375
1203	0.08203125
1204	0.07421875
1205	0.03125
1206	0.03125
1207	0.04296875
1208	0.0390625
1209	0.03515625
1210	0.03515625
1211	0.03515625
1212	0.0390625
1213	0.0390625
1214	0.02734375
1215	0.02734375
1216	0.0234375
1217	0.0546875
1218	0.0546875
1219	0.0625
1220	0.0625
1221	0.109375
1222	0.109375
1223	0.16796875
1224	0.25390625
1225	0.2734375
1226	0.33984375
1227	0.35546875
1228	0.375
1229	0.75
1230	0.7890625
1231	0.82421875
1232	0.828125
1233	0.83203125
1234	0.82421875
1235	0.83203125
1236	0.83203125
1237	0.00390625
1238	0.00390625
1239	0.00390625
1240	0.00390625
1241	0.00390625
1242	0.00390625
1243	0.00390625
1244	0.00390625
1245	0.00390625
1246	0.00390625
1247	0.00390625
1248	0.00390625
1249	0.00390625
1250	0.00390625
1251	0.00390625
1252	0.00390625
1253	0.00390625
1254	0.00390625
1255	0.00390625
1256	0.00390625
1257	0.00390625
1258	0.00390625
1259	0.00390625
1260	0.00390625
1261	0.00390625
1262	0.00390625
1263	0.00390625
1264	0.00390625
1265	0.00390625
1266	0.00390625
1267	0.00390625
1268	0.00390625
1269	0.00390625
1270	0.00390625
1271	0.00390625
1272	0.00390625
1273	0.00390625
1274	0.00390625
1275	0.00390625
1276	0.00390625
1277	0.00390625
1278	0.00390625
1279	0.00390625
1280	0.00390625
1281	0.00390625
1282	0.00390625
1283	0.00390625
1284	0.00390625
1285	0.00390625
1286	0.00390625
1287	0.00390625
1288	0.00390625
1289	0.00390625
1290	0.00390625
1291	0.00390625
1292	0.00390625
1293	0.00390625
1294	0.00390625
1295	0.00390625
1296	0.00390625
1297	0.00390625
1298	0.00390625
1299	0.00390625
1300	0.00390625
1301	0.00390625
1302	0.00390625
1303	0.00390625
1304	0.00390625
1305	0.00390625
1306	0.00390625
1307	0.00390625
1308	0.00390625
1309	0.00390625
1310	0.00390625
1311	0.00390625
1312	0.00390625
1313	0.00390625
1314	0.00390625
1315	0.00390625
1316	0.00390625
1317	0.00390625
1318	0.00390625
1319	0.00390625
1320	0.00390625
1321	0.00390625
1322	0.00390625
1323	0.00390625
1324	0.00390625
1325	0.00390625
1326	0.00390625
1327	0.00390625
1328	0.00390625
1329	0.00390625
1330	0.00390625
1331	0.00390625
1332	0.00390625
1333	0.00390625
1334	0.00390625
1335	0.00390625
1336	0.00390625
1337	0.00390625
1338	0.00390625
1339	0.00390625
1340	0.00390625
1341	0.00390625
1342	0.00390625
1343	0.00390625
1344	0.00390625
1345	0.00390625
1346	0.00390625
1347	0.00390625
1348	0.00390625
1349	0.00390625
1350	0.00390625
1351	0.00390625
1352	0.00390625
1353	0.00390625
1354	0.00390625
1355	0.00390625
1356	0.00390625
1357	0.00390625
1358	0.00390625
1359	0.00390625
1360	0.00390625
1361	0.00390625
1362	0.00390625
1363	0.00390625
1364	0.00390625
1365	0.00390625
1366	0.00390625
1367	0.00390625
1368	0.00390625
1369	0.00390625
1370	0.00390625
1371	0.00390625
1372	0.00390625
1373	0.00390625
1374	0.00390625
1375	0.00390625
1376	0.00390625
1377	0.00390625
1378	0.00390625
1379	0.00390625
1380	0.00390625
1381	0.00390625
1382	0.00390625
1383	0.00390625
1384	0.00390625
1385	0.00390625
1386	0.00390625
1387	0.00390625
1388	0.00390625
1389	0.00390625
1390	0.00390625
1391	0.00390625
1392	0.00390625
1393	0.00390625
1394	0.00390625
1395	0.00390625
1396	0.00390625
1397	0.00390625
1398	0.00390625
1399	0.00390625
1400	0.00390625
1401	0.00390625
1402	0.00390625
1403	0.00390625
1404	0.00390625
1405	0.00390625
1406	0.00390625
1407	0.00390625
1408	0.00390625
1409	0.00390625
1410	0.00390625
1411	0.00390625
1412	0.00390625
1413	0.00390625
1414	0.00390625
1415	0.00390625
1416	0.00390625
1417	0.00390625
1418	0.00390625
1419	0.00390625
1420	0.00390625
1421	0.00390625
1422	0.00390625
1423	0.00390625
1424	0.00390625
1425	0.00390625
1426	0.00390625
1427	0.00390625
1428	0.00390625
1429	0.00390625
1430	0.00390625
1431	0.00390625
1432	0.00390625
1433	0.00390625
1434	0.00390625
1435	0.00390625
1436	0.00390625
1437	0.00390625
1438	0.00390625
1439	0.00390625
1440	0.00390625
1441	0.00390625
1442	0.00390625
1443	0.00390625
1444	0.00390625
1445	0.00390625
1446	0.00390625
1447	0.00390625
1448	0.00390625
1449	0.00390625
1450	0.00390625
1451	0.00390625
1452	0.00390625
1453	0.00390625
1454	0.00390625
1455	0.00390625
1456	0.00390625
1457	0.00390625
1458	0.00390625
1459	0.00390625
1460	0.00390625
1461	0.00390625
1462	0.00390625
1463	0.00390625
1464	0.00390625
1465	0.00390625
1466	0.00390625
1467	0.00390625
1468	0.00390625
1469	0.00390625
1470	0.00390625
1471	0.00390625
1472	0.00390625
1473	0.00390625
1474	0.00390625
1475	0.00390625
1476	0.00390625
1477	0.00390625
1478	0.00390625
1479	0.00390625
1480	0.00390625
1481	0.00390625
1482	0.00390625
1483	0.00390625
1484	0.00390625
1485	0.00390625
1486	0.00390625
1487	0.00390625
1488	0.00390625
1489	0.00390625
1490	0.00390625
1491	0.00390625
1492	0.00390625
1493	0.00390625
1494	0.00390625
1495	0.00390625
1496	0.00390625
1497	0.00390625
1498	0.00390625
1499	0.00390625
1500	0.00390625
1501	0.00390625
1502	0.00390625
1503	0.00390625
1504	0.00390625
1505	0.00390625
1506	0.00390625
1507	0.00390625
1508	0.00390625
1509	0.00390625
1510	0.00390625
1511	0.00390625
1512	0.00390625
1513	0.00390625
1514	0.00390625
1515	0.00390625
1516	0.00390625
1517	0.00390625
1518	0.00390625
1519	0.00390625
1520	0.00390625
1521	0.00390625
1522	0.00390625
1523	0.00390625
1524	0.00390625
1525	0.00390625
1526	0.00390625
1527	0.00390625
1528	0.00390625
1529	0.00390625
1530	0.00390625
1531	0.00390625
1532	0.00390625
1533	0.00390625
1534	0.00390625
1535	0.00390625
1536	0.00390625
1537	0.00390625
1538	0.00390625
1539	0.00390625
1540	0.00390625
1541	0.00390625
1542	0.00390625
1543	0.00390625
1544	0.00390625
1545	0.00390625
1546	0.00390625
1547	0.00390625
1548	0.00390625
1549	0.00390625
1550	0.00390625
1551	0.00390625
1552	0.00390625
1553	0.00390625
1554	0.00390625
1555	0.00390625
1556	0.00390625
1557	0.00390625
1558	0.00390625
1559	0.00390625
1560	0.00390625
1561	0.00390625
1562	0.00390625
1563	0.00390625
1564	0.00390625
1565	0.00390625
1566	0.00390625
1567	0.00390625
1568	0.00390625
1569	0.00390625
1570	0.00390625
1571	0.00390625
1572	0.00390625
1573	0.00390625
1574	0.00390625
1575	0.00390625
1576	0.00390625
1577	0.00390625
1578	0.00390625
1579	0.00390625
1580	0.00390625
1581	0.00390625
1582	0.00390625
1583	0.00390625
1584	0.00390625
1585	0.00390625
1586	0.00390625
1587	0.00390625
1588	0.00390625
1589	0.00390625
1590	0.00390625
1591	0.00390625
1592	0.00390625
1593	0.00390625
1594	0.00390625
1595	0.00390625
1596	0.00390625
1597	0.00390625
1598	0.00390625
1599	0.00390625
1600	0.00390625
1601	0.00390625
1602	0.00390625
1603	0.00390625
1604	0.00390625
1605	0.00390625
1606	0.00390625
1607	0.00390625
1608	0.00390625
1609	0.00390625
1610	0.00390625
1611	0.00390625
1612	0.00390625
1613	0.00390625
1614	0.00390625
1615	0.00390625
1616	0.00390625
1617	0.00390625
1618	0.00390625
1619	0.00390625
1620	0.00390625
1621	0.00390625
1622	0.00390625
1623	0.00390625
1624	0.00390625
1625	0.00390625
1626	0.00390625
1627	0.00390625
1628	0.00390625
1629	0.00390625
1630	0.00390625
1631	0.00390625
1632	0.00390625
1633	0.00390625
1634	0.00390625
1635	0.00390625
1636	0.00390625
1637	0.00390625
1638	0.00390625
1639	0.00390625
1640	0.00390625
1641	0.00390625
1642	0.00390625
1643	0.00390625
1644	0.00390625
1645	0.00390625
1646	0.00390625
1647	0.00390625
1648	0.00390625
1649	0.00390625
1650	0.00390625
1651	0.00390625
1652	0.00390625
1653	0.00390625
1654	0.00390625
1655	0.00390625
1656	0.00390625
1657	0.00390625
1658	0.00390625
1659	0.00390625
1660	0.00390625
1661	0.00390625
1662	0.00390625
1663	0.00390625
1664	0.00390625
1665	0.00390625
1666	0.00390625
1667	0.00390625
1668	0.00390625
1669	0.00390625
1670	0.00390625
1671	0.00390625
1672	0.00390625
1673	0.00390625
1674	0.00390625
1675	0.0078125
1676	0.0078125
1677	0.0078125
1678	0.421875
1679	0.0546875
1680	0.125
1681	0.578125
1682	0.58203125
1683	0.578125
1684	0.01953125
1685	0.01953125
1686	0.01953125
1687	0.015625
1688	0.015625
1689	0.01953125
1690	0.0234375
1691	0.02734375
1692	0.05078125
1693	0.74609375
1694	0.890625
1695	0.90625
1696	0.9140625
